Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5412;
2;0.5165;
3;0.5166;
4;0.5166;
5;0.5707;
6;0.6651;
7;0.9839;
8;0.9951;
9;0.7956;
10;0.5338;
11;0.4368;
12;0.3075;
13;0.2444;
14;0.3198;
15;0.4723;
16;0.5581;
17;0.7257;
18;0.9091;
19;1.1125;
20;1.3284;
21;0.9213;
22;0.615;
23;0.5535;
24;0.4551;
