Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6765;
2;0.6503;
3;0.6175;
4;0.6149;
5;0.615;
6;0.6888;
7;0.9717;
8;1.1488;
9;1.0578;
10;0.8782;
11;0.7626;
12;0.6888;
13;0.6743;
14;0.6986;
15;0.6888;
16;0.7995;
17;0.9348;
18;0.9938;
19;0.9643;
20;0.8687;
21;0.7916;
22;0.6763;
23;0.7011;
24;0.6815;
