Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6568;
2;0.6159;
3;0.5943;
4;0.5969;
5;0.615;
6;0.6632;
7;0.8166;
8;0.7626;
9;0.5843;
10;0.246;
11;0.0614;
12;-0.123;
13;-0.1611;
14;-0.0861;
15;0.1107;
16;0.3383;
17;0.615;
18;0.8459;
19;0.9988;
20;1.0025;
21;0.8499;
22;0.738;
23;0.7196;
24;0.6642;
