Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7577;
2;0.7364;
3;0.7181;
4;0.71;
5;0.713;
6;0.7306;
7;0.7429;
8;0.7782;
9;0.7868;
10;0.77;
11;0.7399;
12;0.738;
13;0.7133;
14;0.738;
15;0.738;
16;0.7321;
17;0.7646;
18;0.861;
19;0.8956;
20;0.8659;
21;0.7995;
22;0.7561;
23;0.738;
24;0.6966;
