Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7332;
2;0.7073;
3;0.7023;
4;0.695;
5;0.699;
6;0.7022;
7;0.7657;
8;0.861;
9;0.9225;
10;0.9164;
11;0.8215;
12;0.8309;
13;0.8167;
14;0.8335;
15;0.8752;
16;0.984;
17;1.0394;
18;1.0123;
19;0.9471;
20;0.8864;
21;0.8118;
22;0.7626;
23;0.7196;
24;0.6752;
