Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5391;
2;0.5166;
3;0.5165;
4;0.5166;
5;0.5289;
6;0.5363;
7;0.5707;
8;0.6396;
9;0.6929;
10;0.6893;
11;0.6642;
12;0.6271;
13;0.615;
14;0.615;
15;0.6329;
16;0.6937;
17;0.7606;
18;0.7887;
19;0.7995;
20;0.7908;
21;0.7626;
22;0.738;
23;0.7227;
24;0.6863;
