Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6058;
2;0.5941;
3;0.5819;
4;0.5756;
5;0.5946;
6;0.6519;
7;0.861;
8;0.9816;
9;0.861;
10;0.6458;
11;0.5521;
12;0.4108;
13;0.2706;
14;0.2829;
15;0.4256;
16;0.5762;
17;0.6732;
18;0.8856;
19;0.984;
20;1.2715;
21;0.9102;
22;0.6876;
23;0.631;
24;0.5609;
