Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7638;
2;0.7328;
3;0.7251;
4;0.7208;
5;0.738;
6;0.7884;
7;0.9473;
8;1.4022;
9;1.7146;
10;1.599;
11;1.353;
12;1.243;
13;1.2423;
14;1.3119;
15;1.3766;
16;1.2718;
17;1.4159;
18;1.2177;
19;1.1587;
20;1.1034;
21;0.9578;
22;0.8659;
23;0.8364;
24;0.7712;
