Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.518;
2;0.3934;
3;0.2834;
4;0.2706;
5;0.2927;
6;0.3936;
7;0.6622;
8;0.738;
9;0.7864;
10;0.7578;
11;0.7144;
12;0.7145;
13;0.7995;
14;0.8155;
15;0.8503;
16;0.8748;
17;0.8824;
18;0.9016;
19;0.8758;
20;0.8817;
21;0.8132;
22;0.7967;
23;0.7415;
24;0.6915;
