Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.0627;
2;0.0726;
3;0.0664;
4;0.0664;
5;0.0886;
6;0.123;Brak danych TGE. Przyjęta została cena z kursu RDN z dnia 2024-12-16
7;0.3988;
8;0.5228;
9;0.6027;
10;0.6029;
11;0.5944;
12;0.5869;
13;0.5786;
14;0.6029;
15;0.6029;
16;0.6029;
17;0.6268;
18;0.6306;
19;0.6029;
20;0.5869;
21;0.5215;
22;0.4674;
23;0.3745;
24;0.1845;
