Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5288;
2;0.4985;
3;0.5043;
4;0.4911;
5;0.5082;
6;0.5707;
7;0.7307;
8;0.9551;
9;0.8868;
10;0.6967;
11;0.5164;
12;0.46;
13;0.3914;
14;0.4313;
15;0.4797;
16;0.5707;
17;0.6765;
18;0.8659;
19;1.0883;
20;0.9606;
21;0.7491;
22;0.6326;
23;0.5966;
24;0.5289;
