Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.1771;
2;0.1836;
3;0.1771;
4;0.1721;
5;0.1822;
6;0.3124;
7;0.5695;
8;0.6814;
9;0.7134;
10;0.7036;
11;0.6453;
12;0.6214;
13;0.6251;
14;0.6753;
15;0.7235;
16;0.8485;
17;0.9348;
18;0.927;
19;0.9226;
20;0.8534;
21;0.7627;
22;0.6753;
23;0.6248;
24;0.5693;
