Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7257;
2;0.7054;
3;0.6851;
4;0.6839;
5;0.6888;
6;0.7306;
7;0.856;
8;0.861;
9;0.7497;
10;0.6273;
11;0.5107;
12;0.4584;
13;0.4062;
14;0.4238;
15;0.5178;
16;0.6017;
17;0.7405;
18;0.8866;
19;1.091;
20;1.0332;
21;0.8561;
22;0.738;
23;0.7054;
24;0.6584;
