Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6243;
2;0.6093;
3;0.6093;
4;0.615;
5;0.6458;
6;0.7069;
7;0.818;
8;0.92;
9;0.9348;
10;0.8487;
11;0.7558;
12;0.7073;
13;0.7134;
14;0.7503;
15;0.8008;
16;0.8977;
17;0.9828;
18;1.0455;
19;1.0209;
20;0.9747;
21;0.8995;
22;0.8174;
23;0.7884;
24;0.7437;
