Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7184;
2;0.6802;
3;0.6677;
4;0.6746;
5;0.6909;
6;0.752;
7;0.9348;
8;0.829;
9;0.6323;
10;0.4319;
11;0.123;
12;0.1195;
13;0.1143;
14;0.1195;
15;0.1242;
16;0.5092;
17;0.7225;
18;1.0209;
19;1.429;
20;1.29;
21;0.9828;
22;0.837;
23;0.7626;
24;0.7095;
