Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7619;
2;0.7279;
3;0.7134;
4;0.6913;
5;0.6962;
6;0.7366;
7;0.867;
8;0.9989;
9;1.0131;
10;0.8823;
11;0.7675;
12;0.6669;
13;0.6273;
14;0.6669;
15;0.6925;
16;0.7885;
17;0.8603;
18;0.9225;
19;0.9225;
20;0.8922;
21;0.8139;
22;0.7379;
23;0.7274;
24;0.6701;
