Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7168;
2;0.6642;
3;0.6248;
4;0.6397;
5;0.6527;
6;0.7552;
7;0.9471;
8;0.984;
9;0.861;
10;0.7365;
11;0.6138;
12;0.5344;
13;0.4721;
14;0.4871;
15;0.551;
16;0.5668;
17;0.7023;
18;0.9471;
19;1.3518;
20;1.968;
21;1.7372;
22;1.0332;
23;0.738;
24;0.6519;
