Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6089;
2;0.5843;
3;0.6015;
4;0.5855;
5;0.5953;
6;0.6096;
7;0.7976;
8;0.8819;
9;0.6895;
10;0.6151;
11;0.5534;
12;0.5171;
13;0.4801;
14;0.4849;
15;0.5166;
16;0.5966;
17;0.663;
18;0.7929;
19;0.984;
20;1.0384;
21;0.7847;
22;0.7073;
23;0.6458;
24;0.5904;
