Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6138;
2;0.5785;
3;0.5633;
4;0.5633;
5;0.5732;
6;0.6494;
7;0.7943;
8;1.1423;
9;1.0972;
10;0.7742;
11;0.6691;
12;0.5904;
13;0.5535;
14;0.5559;
15;0.5895;
16;0.6234;
17;0.7895;
18;1.2054;
19;1.5867;
20;1.5375;
21;1.0261;
22;0.7697;
23;0.7011;
24;0.6234;
