Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6704;
2;0.6436;
3;0.6411;
4;0.6433;
5;0.6514;
6;0.7054;
7;0.861;
8;0.9037;
9;0.8565;
10;0.7445;
11;0.6919;
12;0.6396;
13;0.6224;
14;0.6347;
15;0.6641;
16;0.7085;
17;0.802;
18;0.9803;
19;1.2743;
20;1.1796;
21;1.0074;
22;0.8368;
23;0.7631;
24;0.7073;
