Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6888;
2;0.6544;
3;0.6456;
4;0.6494;
5;0.6667;
6;0.7054;
7;0.8954;
8;0.9431;
9;0.8534;
10;0.738;
11;0.6581;
12;0.6138;
13;0.5966;
14;0.6298;
15;0.6531;
16;0.7134;
17;0.8672;
18;0.9999;
19;1.1822;
20;1.0801;
21;0.8842;
22;0.7528;
23;0.7284;
24;0.6897;
