Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.551;
2;0.5289;
3;0.5123;
4;0.5156;
5;0.5502;
6;0.626;
7;0.8172;
8;0.861;
9;0.6458;
10;0.3702;
11;0.1476;
12;0.1292;
13;0.1845;
14;0.3075;
15;0.4034;
16;0.5497;
17;0.6758;
18;0.8831;
19;1.0456;
20;1.0025;
21;0.8865;
22;0.7737;
23;0.7257;
24;0.6695;
