Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5476;
2;0.5618;
3;0.57;
4;0.6089;
5;0.6333;
6;0.6515;
7;0.7562;
8;0.8303;
9;0.8413;
10;0.7861;
11;0.7454;
12;0.738;
13;0.7331;
14;0.7488;
15;0.7798;
16;0.861;
17;0.8908;
18;0.8782;
19;0.8487;
20;0.7995;
21;0.7354;
22;0.6228;
23;0.6359;
24;0.6002;
