Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7687;
2;0.7169;
3;0.7011;
4;0.6923;
5;0.7011;
6;0.7169;
7;0.8155;
8;0.7567;
9;0.6765;
10;0.6027;
11;0.502;
12;0.4134;
13;0.391;
14;0.4182;
15;0.492;
16;0.6288;
17;0.8263;
18;0.9471;
19;1.1587;
20;0.9348;
21;0.9225;
22;0.861;
23;0.8519;
24;0.737;
