Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6664;
2;0.679;
3;0.679;
4;0.6745;
5;0.6753;
6;0.6456;
7;0.679;
8;0.7641;
9;0.6835;
10;0.6676;
11;0.4895;
12;0.3567;
13;0.3124;
14;0.3321;
15;0.4529;
16;0.6155;
17;0.7626;
18;0.9102;
19;1.0684;
20;1.0373;
21;0.7872;
22;0.7134;
23;0.5993;
24;0.4526;
