Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.2654;
2;0.2951;
3;0.2597;
4;0.2878;
5;0.3505;
6;0.4776;
7;0.615;
8;0.7441;
9;0.685;
10;0.5504;
11;0.4797;
12;0.4944;
13;0.492;
14;0.4821;
15;0.5127;
16;0.5904;
17;0.7712;
18;1.0432;
19;1.5338;
20;1.5375;
21;0.9963;
22;0.7712;
23;0.6785;
24;0.6085;
