Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.2288;
2;0.2312;
3;0.1673;
4;0.1599;
5;0.1705;
6;0.2091;
7;0.2706;
8;0.2567;
9;0.2054;
10;0.123;Brak danych TGE. Przyjęta została cena z kursu RDN z dnia 2024-11-01
11;0.0902;
12;0.0615;
13;0.0485;
14;0.0824;
15;0.123;Brak danych TGE. Przyjęta została cena z kursu RDN z dnia 2024-11-01
16;0.246;
17;0.4649;
18;0.5371;
19;0.5064;
20;0.492;
21;0.4797;
22;0.369;
23;0.3326;
24;0.2622;
