Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5399;
2;0.4815;
3;0.4649;
4;0.4723;
5;0.4797;
6;0.5658;
7;0.6556;
8;0.6583;
9;0.5875;
10;0.5117;
11;0.4461;
12;0.3248;
13;0.2537;
14;0.2241;
15;0.2694;
16;0.3708;
17;0.4674;
18;0.5166;
19;0.5904;
20;0.65;
21;0.6015;
22;0.5043;
23;0.4772;
24;0.3704;
