Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.4305;
2;0.369;
3;0.3628;
4;0.3542;
5;0.3631;
6;0.4083;
7;0.4675;
8;0.524;
9;0.5952;
10;0.5709;
11;0.5535;
12;0.5313;
13;0.5338;
14;0.5548;
15;0.5535;
16;0.5855;
17;0.5925;
18;0.5707;
19;0.5535;
20;0.5338;
21;0.5262;
22;0.4305;
23;0.3014;
24;0.1236;
