Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6497;
2;0.6027;
3;0.583;
4;0.5806;
5;0.583;
6;0.5929;
7;0.7419;
8;0.8241;
9;0.706;
10;0.6691;
11;0.5006;
12;0.4428;
13;0.3978;
14;0.3984;
15;0.4183;
16;0.5117;
17;0.6722;
18;0.8462;
19;1.0905;
20;1.968;
21;1.3518;
22;0.8883;
23;0.7419;
24;0.6722;
