Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7139;
2;0.6975;
3;0.6814;
4;0.6743;
5;0.6745;
6;0.6745;
7;0.698;
8;0.7236;
9;0.7503;
10;0.7249;
11;0.7001;
12;0.6745;
13;0.6543;
14;0.6507;
15;0.6617;
16;0.706;
17;0.7566;
18;0.7785;
19;0.7788;
20;0.7482;
21;0.6991;
22;0.6614;
23;0.6314;
24;0.6012;
