Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6396;
2;0.615;
3;0.6261;
4;0.6371;
5;0.6642;
6;0.6919;
7;0.7847;
8;0.9102;
9;0.7674;
10;0.5761;
11;0.31;
12;0.123;
13;0.1195;
14;0.0984;
15;0.1213;
16;0.1845;
17;0.5833;
18;0.8713;
19;1.0707;
20;1.3407;
21;1.3518;
22;0.9244;
23;0.7994;
24;0.729;
