Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6224;
2;0.5951;
3;0.5873;
4;0.5783;
5;0.615;
6;0.6175;
7;0.6346;
8;0.6713;
9;0.7011;
10;0.722;
11;0.6974;
12;0.689;
13;0.6821;
14;0.6824;
15;0.6988;
16;0.738;
17;0.7737;
18;0.7355;
19;0.6814;
20;0.6749;
21;0.6445;
22;0.6288;
23;0.6375;
24;0.594;
