Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7085;
2;0.6863;
3;0.6978;
4;0.6928;
5;0.6928;
6;0.7203;
7;0.7622;
8;0.8414;
9;0.8819;
10;0.8585;
11;0.8293;
12;0.8118;
13;0.7974;
14;0.8027;
15;0.861;
16;0.9717;
17;1.052;
18;1.0336;
19;0.9685;
20;0.9286;
21;0.8886;
22;0.7995;
23;0.7727;
24;0.7134;
