Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6622;
2;0.6519;
3;0.6472;
4;0.6521;
5;0.6631;
6;0.7118;
7;0.8487;
8;0.9594;
9;0.9384;
10;0.8409;
11;0.7478;
12;0.7134;
13;0.7073;
14;0.7118;
15;0.7134;
16;0.7535;
17;0.802;
18;0.8648;
19;0.9349;
20;0.9139;
21;0.8207;
22;0.7317;
23;0.7134;
24;0.6807;
