Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7503;
2;0.6799;
3;0.6537;
4;0.6517;
5;0.6766;
6;0.7284;
7;0.9594;
8;0.9965;
9;0.8241;
10;0.6274;
11;0.492;
12;0.4375;
13;0.3892;
14;0.425;
15;0.4768;
16;0.5461;
17;0.6146;
18;0.8118;
19;1.0722;
20;1.5375;
21;1.6103;
22;0.9533;
23;0.7454;
24;0.6421;
