Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6273;
2;0.6002;
3;0.5865;
4;0.5791;
5;0.5945;
6;0.6175;
7;0.7626;
8;0.7749;
9;0.7123;
10;0.5936;
11;0.4428;
12;0.3075;
13;0.2091;
14;0.1907;
15;0.2337;
16;0.471;
17;0.6008;
18;0.749;
19;1.0701;
20;1.4145;
21;1.4145;
22;0.7872;
23;0.6902;
24;0.615;
