Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6556;
2;0.6261;
3;0.6054;
4;0.612;
5;0.6261;
6;0.6802;
7;0.984;
8;1.107;
9;1.0172;
10;0.8118;
11;0.7036;
12;0.6728;
13;0.6667;
14;0.6579;
15;0.6574;
16;0.7257;
17;0.8517;
18;1.2177;
19;1.4883;
20;2.2103;
21;1.631;
22;0.9449;
23;0.7594;
24;0.6642;
