Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6273;
2;0.5781;
3;0.5424;
4;0.5357;
5;0.5289;
6;0.5289;
7;0.567;
8;0.6236;
9;0.6396;
10;0.615;
11;0.5904;
12;0.5559;
13;0.5436;
14;0.5436;
15;0.5775;
16;0.6282;
17;0.6904;
18;0.722;
19;0.6817;
20;0.6765;
21;0.615;
22;0.5436;
23;0.5215;
24;0.4182;
