Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6273;
2;0.6128;
3;0.5904;
4;0.5904;
5;0.6064;
6;0.6519;
7;0.9594;
8;1.0689;
9;0.861;
10;0.6974;
11;0.5953;
12;0.5535;
13;0.5119;
14;0.5041;
15;0.5369;
16;0.5941;
17;0.7073;
18;0.9703;
19;1.2903;
20;1.7208;
21;0.9787;
22;0.7151;
23;0.6445;
24;0.5849;
