Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6396;
2;0.6298;
3;0.6298;
4;0.6186;
5;0.615;
6;0.6162;
7;0.861;
8;1.0959;
9;0.984;
10;0.7601;
11;0.6395;
12;0.5904;
13;0.582;
14;0.5535;
15;0.5535;
16;0.5925;
17;0.613;
18;0.6642;
19;0.8077;
20;0.9321;
21;0.8979;
22;0.787;
23;0.7081;
24;0.6519;
