Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7043;
2;0.6642;
3;0.6449;
4;0.6443;
5;0.6659;
6;0.7228;
7;0.984;
8;1.4256;
9;1.1145;
10;0.861;
11;0.77;
12;0.7381;
13;0.7381;
14;0.7829;
15;0.8486;
16;1.4637;
17;2.337;
18;3.0787;
19;2.5953;
20;1.8786;
21;1.2423;
22;0.8253;
23;0.7572;
24;0.6815;
