Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7208;
2;0.7037;
3;0.6827;
4;0.701;
5;0.7134;
6;0.7565;
7;0.9348;
8;1.0884;
9;1.1193;
10;0.984;
11;0.9144;
12;0.8856;
13;0.9102;
14;0.9664;
15;1.1316;
16;1.476;
17;1.6359;
18;1.4728;
19;1.3088;
20;1.1599;
21;0.9243;
22;0.7109;
23;0.6839;
24;0.6421;
