Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6994;
2;0.6519;
3;0.6488;
4;0.6642;
5;0.6705;
6;0.7193;
7;0.8954;
8;1.2288;
9;1.1193;
10;1.1857;
11;0.7303;
12;0.6353;
13;0.5807;
14;0.5423;
15;0.5754;
16;0.5964;
17;0.6353;
18;0.7626;
19;0.861;
20;1.0332;
21;0.9018;
22;0.7164;
23;0.7079;
24;0.6494;
