Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7428;
2;0.7221;
3;0.7045;
4;0.6995;
5;0.7209;
6;0.7727;
7;0.9645;
8;1.2796;
9;1.4145;
10;1.2411;
11;1.1228;
12;1.1685;
13;1.23;
14;1.1993;
15;1.4145;
16;1.3029;
17;1.3518;
18;1.1931;
19;1.0483;
20;0.9102;
21;0.7996;
22;0.7074;
23;0.6927;
24;0.6125;
