Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.3075;
2;0.2903;
3;0.2214;
4;0.1907;
5;0.2001;
6;0.2706;
7;0.4317;
8;0.534;
9;0.5719;
10;0.5855;
11;0.5535;
12;0.5719;
13;0.5822;
14;0.6058;
15;0.6163;
16;0.6529;
17;0.6838;
18;0.6934;
19;0.6853;
20;0.6395;
21;0.5904;
22;0.4821;
23;0.4305;
24;0.2214;
