Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7651;
2;0.6777;
3;0.6489;
4;0.6458;
5;0.6642;
6;0.7257;
7;0.9315;
8;0.984;
9;0.8241;
10;0.6836;
11;0.5526;
12;0.5044;
13;0.46;
14;0.4649;
15;0.5156;
16;0.6125;
17;0.8032;
18;1.0455;
19;1.9323;
20;2.6706;
21;2.583;
22;1.1376;
23;0.8139;
24;0.7134;
