Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.0437;
2;0.0676;
3;0.0676;
4;0.0676;
5;0.0615;
6;0.1179;
7;0.2804;
8;0.5289;
9;0.5965;
10;0.6167;
11;0.5965;
12;0.5981;
13;0.5965;
14;0.6379;
15;0.6778;
16;0.7595;
17;0.8061;
18;0.8326;
19;0.8433;
20;0.7894;
21;0.7626;
22;0.6859;
23;0.6642;
24;0.5623;
