Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.4797;
2;0.4588;
3;0.4539;
4;0.4598;
5;0.5043;
6;0.6064;
7;0.7205;
8;0.8054;
9;0.861;
10;0.8054;
11;0.7615;
12;0.745;
13;0.7684;
14;0.8055;
15;0.8942;
16;0.9721;
17;1.0085;
18;0.9839;
19;0.9095;
20;0.8967;
21;0.8054;
22;0.6765;
23;0.6642;
24;0.6199;
