Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6319;
2;0.5962;
3;0.5751;
4;0.5864;
5;0.6027;
6;0.6346;
7;0.7995;
8;0.827;
9;0.712;
10;0.5886;
11;0.4059;
12;0.3075;
13;0.2288;
14;0.1845;
15;0.2569;
16;0.4772;
17;0.615;
18;0.8946;
19;1.4145;
20;2.091;
21;1.9822;
22;1.0452;
23;0.8487;
24;0.724;
