Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6197;
2;0.5572;
3;0.5166;
4;0.4962;
5;0.492;
6;0.4983;
7;0.5555;
8;0.6309;
9;0.6712;
10;0.6815;
11;0.6711;
12;0.6482;
13;0.6272;
14;0.6297;
15;0.6458;
16;0.6754;
17;0.7134;
18;0.7278;
19;0.7367;
20;0.7272;
21;0.6817;
22;0.6593;
23;0.6262;
24;0.5818;
