Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.4987;
2;0.4464;
3;0.4126;
4;0.3887;
5;0.4367;
6;0.4951;
7;0.6558;
8;0.7146;
9;0.7884;
10;0.7811;
11;0.738;
12;0.6952;
13;0.6841;
14;0.6925;
15;0.7146;
16;0.7502;
17;0.8266;
18;0.8654;
19;0.8474;
20;0.8155;
21;0.746;
22;0.6819;
23;0.6728;
24;0.6029;
