Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5676;
2;0.5525;
3;0.5259;
4;0.512;
5;0.5207;
6;0.5761;
7;0.7589;
8;0.8536;
9;0.8981;
10;0.8541;
11;0.8118;
12;0.7995;
13;0.7897;
14;0.7995;
15;0.8066;
16;0.8315;
17;0.8263;
18;0.8241;
19;0.8232;
20;0.8241;
21;0.7306;
22;0.6599;
23;0.6531;
24;0.6027;
