Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6596;
2;0.6088;
3;0.6049;
4;0.6027;
5;0.6102;
6;0.668;
7;0.8544;
8;0.883;
9;0.7872;
10;0.6846;
11;0.6038;
12;0.6027;
13;0.6052;
14;0.6012;
15;0.6125;
16;0.6733;
17;0.77;
18;0.9173;
19;1.1501;
20;1.476;
21;1.722;
22;1.0346;
23;0.8024;
24;0.6988;
