Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.1211;
2;0.1211;
3;0.121;
4;0.121;
5;0.1211;
6;0.1451;
7;0.2755;
8;0.4305;
9;0.492;
10;0.5064;
11;0.4821;
12;0.4748;
13;0.4674;
14;0.5166;
15;0.54;
16;0.6095;
17;0.5966;
18;0.6002;
19;0.5486;
20;0.4944;
21;0.3875;
22;0.1845;
23;0.123;
24;0.1107;
