Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.5978;
2;0.5756;
3;0.5683;
4;0.5707;
5;0.5879;
6;0.615;
7;0.7712;
8;0.8561;
9;0.7515;
10;0.6721;
11;0.5729;
12;0.5043;
13;0.4304;
14;0.3788;
15;0.3813;
16;0.5741;
17;0.7026;
18;0.9717;
19;1.23;
20;1.5129;
21;1.0443;
22;0.7332;
23;0.6635;
24;0.5875;
