Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7442;
2;0.7214;
3;0.7038;
4;0.6952;
5;0.7011;
6;0.7089;
7;0.7461;
8;0.802;
9;0.8651;
10;0.8388;
11;0.7774;
12;0.7443;
13;0.7257;
14;0.7257;
15;0.752;
16;0.8241;
17;0.9275;
18;0.9694;
19;1.0026;
20;0.984;
21;0.9028;
22;0.8376;
23;0.7897;
24;0.7528;
