Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6765;
2;0.6433;
3;0.6216;
4;0.6145;
5;0.6215;
6;0.6671;
7;0.7626;
8;0.8594;
9;0.8961;
10;0.8152;
11;0.7417;
12;0.7176;
13;0.6986;
14;0.7219;
15;0.738;
16;0.7691;
17;0.8241;
18;0.8696;
19;0.861;
20;0.8057;
21;0.7703;
22;0.706;
23;0.7085;
24;0.6898;
