Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7102;
2;0.6858;
3;0.6742;
4;0.6888;
5;0.7109;
6;0.7111;
7;0.9348;
8;1.0086;
9;1.0455;
10;1.0086;
11;0.8844;
12;0.8733;
13;0.8853;
14;0.909;
15;1.0332;
16;1.1722;
17;1.1705;
18;1.0748;
19;0.9717;
20;0.9045;
21;0.8223;
22;0.7688;
23;0.738;
24;0.6612;
