Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7651;
2;0.7183;
3;0.7134;
4;0.7036;
5;0.7355;
6;0.7739;
7;0.9471;
8;1.7239;
9;1.968;
10;1.8312;
11;1.3758;
12;1.4013;
13;1.4207;
14;1.4932;
15;1.5375;
16;1.5055;
17;1.4059;
18;1.3161;
19;1.1932;
20;1.1316;
21;0.9392;
22;0.8364;
23;0.8406;
24;0.7946;
