Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6791;
2;0.657;
3;0.651;
4;0.6491;
5;0.6729;
6;0.7134;
7;0.8389;
8;0.9234;
9;0.984;
10;0.9621;
11;0.908;
12;0.919;
13;0.9814;
14;1.0571;
15;1.1901;
16;1.3985;
17;1.4712;
18;1.4346;
19;1.2884;
20;1.23;
21;1.0455;
22;0.8856;
23;0.8412;
24;0.7841;
