Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6642;
2;0.6409;
3;0.6298;
4;0.6287;
5;0.6298;
6;0.6396;
7;0.6471;
8;0.6656;
9;0.6706;
10;0.6421;
11;0.5992;
12;0.5621;
13;0.5658;
14;0.6073;
15;0.6779;
16;0.7414;
17;0.8271;
18;0.9188;
19;0.9022;
20;0.8579;
21;0.7951;
22;0.738;
23;0.7001;
24;0.6565;
