Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.7783;
2;0.751;
3;0.7462;
4;0.7405;
5;0.7405;
6;0.7754;
7;0.9316;
8;1.1562;
9;1.254;
10;1.0146;
11;0.8389;
12;0.8178;
13;0.8093;
14;0.8216;
15;0.845;
16;1.0455;
17;1.0554;
18;0.984;
19;0.8889;
20;0.872;
21;0.7786;
22;0.7283;
23;0.7196;
24;0.6507;
