Godzina;BRUTTO [zł/kWh];DODATKOWE INFORMACJE
1;0.6396;
2;0.6052;
3;0.5953;
4;0.6027;
5;0.5978;
6;0.6002;
7;0.6125;
8;0.6199;
9;0.6347;
10;0.5751;
11;0.492;
12;0.5092;
13;0.5043;
14;0.5535;
15;0.6706;
16;0.7036;
17;0.8216;
18;0.8733;
19;0.846;
20;0.8128;
21;0.7044;
22;0.6765;
23;0.6396;
24;0.5953;
